"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","richFactor","FoldEnrichment"
"GO:0006576","cellular biogenic amine metabolic process","1/33","109/21066",0.157450484413146,0.218825485833562,0.142131582236754,"EPAS1",1,0.00917431192660551,5.85654712260217
"GO:0014013","regulation of gliogenesis","1/33","109/21066",0.157450484413146,0.218825485833562,0.142131582236754,"MYB",1,0.00917431192660551,5.85654712260217
"GO:0045833","negative regulation of lipid metabolic process","1/33","109/21066",0.157450484413146,0.218825485833562,0.142131582236754,"SNAI2",1,0.00917431192660551,5.85654712260217
"GO:0061097","regulation of protein tyrosine kinase activity","1/33","109/21066",0.157450484413146,0.218825485833562,0.142131582236754,"TAL1",1,0.00917431192660551,5.85654712260217
"GO:1904029","regulation of cyclin-dependent protein kinase activity","1/33","109/21066",0.157450484413146,0.218825485833562,0.142131582236754,"TFAP4",1,0.00917431192660551,5.85654712260217
"GO:0051702","biological process involved in interaction with symbiont","1/33","110/21066",0.158777207418078,0.220339028857124,0.143114659065775,"TFAP4",1,0.00909090909090909,5.80330578512397
"GO:0048732","gland development","2/33","458/21066",0.16069907725351,0.22267271242751,0.144630433780203,"GLI1/ID2",2,0.00436681222707424,2.7876141325923
"GO:0051817","modulation of process of other organism involved in symbiotic interaction","1/33","112/21066",0.161424578671213,0.223344155863007,0.145066549882064,"TFAP4",1,0.00892857142857143,5.69967532467532
"GO:0051960","regulation of nervous system development","2/33","461/21066",0.162355910167277,0.224297956371185,0.145686062617746,"MYB/PAX6",2,0.00433839479392625,2.76947347663183
"GO:0097006","regulation of plasma lipoprotein particle levels","1/33","113/21066",0.162745232909252,0.224501236468566,0.145818097155532,"NR1H4",1,0.00884955752212389,5.64923572003218
"GO:0018958","phenol-containing compound metabolic process","1/33","114/21066",0.164063870207681,0.225648676086825,0.146563382412609,"EPAS1",1,0.0087719298245614,5.59968102073365
"GO:1901989","positive regulation of cell cycle phase transition","1/33","114/21066",0.164063870207681,0.225648676086825,0.146563382412609,"GLI1",1,0.0087719298245614,5.59968102073365
"GO:1905954","positive regulation of lipid localization","1/33","115/21066",0.16538049355071,0.227122544476309,0.147520689763752,"MYB",1,0.00869565217391304,5.55098814229249
"GO:0006275","regulation of DNA replication","1/33","116/21066",0.166695105918274,0.228589294654201,0.14847337369239,"GLI1",1,0.00862068965517241,5.50313479623825
"GO:0032088","negative regulation of NF-kappaB transcription factor activity","1/33","117/21066",0.16800771028604,0.22970965698401,0.149201071702554,"NR1H4",1,0.00854700854700855,5.45609945609946
"GO:0042471","ear morphogenesis","1/33","117/21066",0.16800771028604,0.22970965698401,0.149201071702554,"PRRX1",1,0.00854700854700855,5.45609945609946
"GO:0007159","leukocyte cell-cell adhesion","2/33","475/21066",0.170130568538486,0.232263058296021,0.150859557537414,"MYB/RUNX1",2,0.00421052631578947,2.68784688995215
"GO:0008630","intrinsic apoptotic signaling pathway in response to DNA damage","1/33","119/21066",0.170626906903549,0.232263058296021,0.150859557537414,"SNAI2",1,0.00840336134453781,5.36440030557678
"GO:0030278","regulation of ossification","1/33","119/21066",0.170626906903549,0.232263058296021,0.150859557537414,"GATA1",1,0.00840336134453781,5.36440030557678
"GO:0062012","regulation of small molecule metabolic process","2/33","477/21066",0.171246745574507,0.232765004615203,0.151185581831483,"NR1H4/SNAI2",2,0.00419287211740042,2.67657709167143
"GO:0032526","response to retinoic acid","1/33","120/21066",0.171933505083345,0.233356309241963,0.151569646155002,"MYB",1,0.00833333333333333,5.31969696969697
"GO:0002696","positive regulation of leukocyte activation","2/33","482/21066",0.174042931693737,0.235173319348688,0.152749830996933,"MYB/RUNX1",2,0.004149377593361,2.64881176914372
"GO:0030534","adult behavior","1/33","122/21066",0.174540715978314,0.235173319348688,0.152749830996933,"ZFHX2",1,0.00819672131147541,5.23248882265276
"GO:0034968","histone lysine methylation","1/33","122/21066",0.174540715978314,0.235173319348688,0.152749830996933,"MYB",1,0.00819672131147541,5.23248882265276
"GO:0048706","embryonic skeletal system development","1/33","122/21066",0.174540715978314,0.235173319348688,0.152749830996933,"PRRX1",1,0.00819672131147541,5.23248882265276
"GO:1902106","negative regulation of leukocyte differentiation","1/33","122/21066",0.174540715978314,0.235173319348688,0.152749830996933,"RUNX1",1,0.00819672131147541,5.23248882265276
"GO:0030316","osteoclast differentiation","1/33","123/21066",0.175841334598096,0.236239010394834,0.153442018901771,"KLF10",1,0.00813008130081301,5.18994826311899
"GO:0030518","intracellular steroid hormone receptor signaling pathway","1/33","123/21066",0.175841334598096,0.236239010394834,0.153442018901771,"RUNX1",1,0.00813008130081301,5.18994826311899
"GO:0030326","embryonic limb morphogenesis","1/33","124/21066",0.177139965928768,0.237295879213827,0.154128476591505,"PRRX1",1,0.00806451612903226,5.14809384164223
"GO:0035113","embryonic appendage morphogenesis","1/33","124/21066",0.177139965928768,0.237295879213827,0.154128476591505,"PRRX1",1,0.00806451612903226,5.14809384164223
"GO:0006979","response to oxidative stress","2/33","491/21066",0.179095977532593,0.239569943972169,0.155605527680782,"MYB/EPAS1",2,0.00407331975560081,2.60025921125717
"GO:1903707","negative regulation of hemopoiesis","1/33","126/21066",0.179731278485536,0.240073335959787,0.155932490965762,"RUNX1",1,0.00793650793650794,5.06637806637807
"GO:0006869","lipid transport","2/33","495/21066",0.181349641871654,0.241886500741041,0.157110178190968,"MYB/NR1H4",2,0.00404040404040404,2.57924701561065
"GO:0022612","gland morphogenesis","1/33","128/21066",0.182314677132016,0.242475904880027,0.15749300810921,"GLI1",1,0.0078125,4.98721590909091
"GO:0051053","negative regulation of DNA metabolic process","1/33","128/21066",0.182314677132016,0.242475904880027,0.15749300810921,"ZNF91",1,0.0078125,4.98721590909091
"GO:0050853","B cell receptor signaling pathway","1/33","129/21066",0.18360341605907,0.243491225589067,0.158152479460565,"RUNX1",1,0.00775193798449612,4.94855532064834
"GO:0090398","cellular senescence","1/33","129/21066",0.18360341605907,0.243491225589067,0.158152479460565,"ID2",1,0.00775193798449612,4.94855532064834
"GO:0045931","positive regulation of mitotic cell cycle","1/33","131/21066",0.186174987724452,0.24654887660081,0.160138485681784,"TAL1",1,0.00763358778625954,4.87300485773768
"GO:0001704","formation of primary germ layer","1/33","133/21066",0.188738703894267,0.249587415848766,0.162112078425588,"TAL1",1,0.0075187969924812,4.79972658920027
"GO:0007498","mesoderm development","1/33","135/21066",0.191294587817377,0.252606955707562,0.164073330681571,"TAL1",1,0.00740740740740741,4.72861952861953
"GO:0008584","male gonad development","1/33","136/21066",0.192569599933474,0.253928903468465,0.164931962509467,"GATA1",1,0.00735294117647059,4.69385026737968
"GO:0001890","placenta development","1/33","137/21066",0.193842662676054,0.254882479859152,0.165551329676302,"EPAS1",1,0.0072992700729927,4.65958858659589
"GO:0046546","development of primary male sexual characteristics","1/33","137/21066",0.193842662676054,0.254882479859152,0.165551329676302,"GATA1",1,0.0072992700729927,4.65958858659589
"GO:0018022","peptidyl-lysine methylation","1/33","138/21066",0.195113778932525,0.255828109010539,0.166165534950353,"MYB",1,0.0072463768115942,4.62582345191041
"GO:0043618","regulation of transcription from RNA polymerase II promoter in response to stress","1/33","138/21066",0.195113778932525,0.255828109010539,0.166165534950353,"EPAS1",1,0.0072463768115942,4.62582345191041
"GO:0042542","response to hydrogen peroxide","1/33","140/21066",0.197650183516089,0.258787740281659,0.168087875366047,"MYB",1,0.00714285714285714,4.55974025974026
"GO:0050714","positive regulation of protein secretion","1/33","141/21066",0.198915477597326,0.260077077197068,0.168925325789727,"NR1H4",1,0.00709219858156028,4.52740167633785
"GO:0035821","modulation of process of other organism","1/33","142/21066",0.200178836700757,0.261360255805073,0.169758776268099,"TFAP4",1,0.00704225352112676,4.4955185659411
"GO:0060337","type I interferon signaling pathway","1/33","143/21066",0.201440263693152,0.262268433207236,0.170348655872979,"IRF4",1,0.00699300699300699,4.46408137317228
"GO:0062207","regulation of pattern recognition receptor signaling pathway","1/33","143/21066",0.201440263693152,0.262268433207236,0.170348655872979,"IRF4",1,0.00699300699300699,4.46408137317228
"GO:0071333","cellular response to glucose stimulus","1/33","144/21066",0.202699761437172,0.263169018000361,0.170933603924609,"NR1H4",1,0.00694444444444444,4.43308080808081
"GO:0071357","cellular response to type I interferon","1/33","144/21066",0.202699761437172,0.263169018000361,0.170933603924609,"IRF4",1,0.00694444444444444,4.43308080808081
"GO:0006766","vitamin metabolic process","1/33","145/21066",0.203957332791372,0.263479824135268,0.171135478800174,"SNAI2",1,0.00689655172413793,4.4025078369906
"GO:0043620","regulation of DNA-templated transcription in response to stress","1/33","145/21066",0.203957332791372,0.263479824135268,0.171135478800174,"EPAS1",1,0.00689655172413793,4.4025078369906
"GO:0030902","hindbrain development","1/33","146/21066",0.205212980610208,0.263479824135268,0.171135478800174,"GLI1",1,0.00684931506849315,4.37235367372354
"GO:0035107","appendage morphogenesis","1/33","146/21066",0.205212980610208,0.263479824135268,0.171135478800174,"PRRX1",1,0.00684931506849315,4.37235367372354
"GO:0035108","limb morphogenesis","1/33","146/21066",0.205212980610208,0.263479824135268,0.171135478800174,"PRRX1",1,0.00684931506849315,4.37235367372354
"GO:0051384","response to glucocorticoid","1/33","146/21066",0.205212980610208,0.263479824135268,0.171135478800174,"TFAP4",1,0.00684931506849315,4.37235367372354
"GO:0055076","transition metal ion homeostasis","1/33","146/21066",0.205212980610208,0.263479824135268,0.171135478800174,"EPAS1",1,0.00684931506849315,4.37235367372354
"GO:0071331","cellular response to hexose stimulus","1/33","146/21066",0.205212980610208,0.263479824135268,0.171135478800174,"NR1H4",1,0.00684931506849315,4.37235367372354
"GO:0071326","cellular response to monosaccharide stimulus","1/33","147/21066",0.206466707744045,0.26472287424444,0.171942865006324,"NR1H4",1,0.00680272108843537,4.3426097711812
"GO:0031644","regulation of nervous system process","1/33","148/21066",0.207718517039157,0.265593193510757,0.172508154985696,"ZFHX2",1,0.00675675675675676,4.31326781326781
"GO:0062013","positive regulation of small molecule metabolic process","1/33","148/21066",0.207718517039157,0.265593193510757,0.172508154985696,"NR1H4",1,0.00675675675675676,4.31326781326781
"GO:0001764","neuron migration","1/33","149/21066",0.208968411337737,0.266090271030333,0.172831016895873,"SOX1",1,0.00671140939597315,4.2843197071385
"GO:0034340","response to type I interferon","1/33","149/21066",0.208968411337737,0.266090271030333,0.172831016895873,"IRF4",1,0.00671140939597315,4.2843197071385
"GO:0043401","steroid hormone mediated signaling pathway","1/33","149/21066",0.208968411337737,0.266090271030333,0.172831016895873,"RUNX1",1,0.00671140939597315,4.2843197071385
"GO:0001889","liver development","1/33","150/21066",0.210216393477904,0.266946022950708,0.173386845089201,"GLI1",1,0.00666666666666667,4.25575757575758
"GO:0050768","negative regulation of neurogenesis","1/33","150/21066",0.210216393477904,0.266946022950708,0.173386845089201,"PAX6",1,0.00666666666666667,4.25575757575758
"GO:0030879","mammary gland development","1/33","151/21066",0.211462466293702,0.268161020867663,0.17417601082871,"ID2",1,0.00662251655629139,4.22757375075256
"GO:0008286","insulin receptor signaling pathway","1/33","152/21066",0.212706632615112,0.269002794589644,0.174722759899252,"NR1H4",1,0.00657894736842105,4.19976076555024
"GO:0061008","hepaticobiliary system development","1/33","152/21066",0.212706632615112,0.269002794589644,0.174722759899252,"GLI1",1,0.00657894736842105,4.19976076555024
"GO:0031056","regulation of histone modification","1/33","154/21066",0.215189257074406,0.271771718403235,0.176521231961222,"MYB",1,0.00649350649350649,4.14521841794569
"GO:0051961","negative regulation of nervous system development","1/33","155/21066",0.216427720851976,0.27259306688829,0.17705471442696,"PAX6",1,0.00645161290322581,4.11847507331378
"GO:0071322","cellular response to carbohydrate stimulus","1/33","155/21066",0.216427720851976,0.27259306688829,0.17705471442696,"NR1H4",1,0.00645161290322581,4.11847507331378
"GO:0007605","sensory perception of sound","1/33","156/21066",0.217664289414545,0.273407583045099,0.17758375915721,"SNAI2",1,0.00641025641025641,4.09207459207459
"GO:0046661","male sex differentiation","1/33","156/21066",0.217664289414545,0.273407583045099,0.17758375915721,"GATA1",1,0.00641025641025641,4.09207459207459
"GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/33","157/21066",0.218898965571854,0.274586388477819,0.178349417145645,"TFAP4",1,0.00636942675159236,4.06601042269832
"GO:0071901","negative regulation of protein serine/threonine kinase activity","1/33","158/21066",0.22013175212961,0.275759640843444,0.179111468304604,"TFAP4",1,0.00632911392405063,4.04027617951669
"GO:0045834","positive regulation of lipid metabolic process","1/33","159/21066",0.221362651889497,0.276927366128966,0.179869929513165,"NR1H4",1,0.00628930817610063,4.01486563750715
"GO:0016573","histone acetylation","1/33","161/21066",0.2238188022023,0.279246338683085,0.181376149124766,"IRF4",1,0.0062111801242236,3.96499153020892
"GO:0050868","negative regulation of T cell activation","1/33","161/21066",0.2238188022023,0.279246338683085,0.181376149124766,"RUNX1",1,0.0062111801242236,3.96499153020892
"GO:0001678","cellular glucose homeostasis","1/33","162/21066",0.225044058338504,0.27964590091125,0.181635672879391,"NR1H4",1,0.00617283950617284,3.94051627384961
"GO:0008203","cholesterol metabolic process","1/33","162/21066",0.225044058338504,0.27964590091125,0.181635672879391,"NR1H4",1,0.00617283950617284,3.94051627384961
"GO:0032649","regulation of interferon-gamma production","1/33","162/21066",0.225044058338504,0.27964590091125,0.181635672879391,"NR1H4",1,0.00617283950617284,3.94051627384961
"GO:0031960","response to corticosteroid","1/33","163/21066",0.226267438843422,0.280789713263524,0.182378602153791,"TFAP4",1,0.00613496932515337,3.91634132738427
"GO:0002793","positive regulation of peptide secretion","1/33","164/21066",0.227488946498695,0.281551740192644,0.182873554068237,"NR1H4",1,0.00609756097560976,3.89246119733925
"GO:0032368","regulation of lipid transport","1/33","164/21066",0.227488946498695,0.281551740192644,0.182873554068237,"MYB",1,0.00609756097560976,3.89246119733925
"GO:0034614","cellular response to reactive oxygen species","1/33","167/21066",0.231142260123159,0.285691833512224,0.18556262847782,"MYB",1,0.00598802395209581,3.82253674469243
"GO:0001837","epithelial to mesenchymal transition","1/33","168/21066",0.232356304116457,0.286428582335047,0.186041161750578,"SNAI2",1,0.00595238095238095,3.79978354978355
"GO:0007569","cell aging","1/33","168/21066",0.232356304116457,0.286428582335047,0.186041161750578,"ID2",1,0.00595238095238095,3.79978354978355
"GO:0009267","cellular response to starvation","1/33","170/21066",0.234778817857117,0.288647167312397,0.18748217759915,"KLF10",1,0.00588235294117647,3.75508021390374
"GO:0032652","regulation of interleukin-1 production","1/33","170/21066",0.234778817857117,0.288647167312397,0.18748217759915,"NR1H4",1,0.00588235294117647,3.75508021390374
"GO:0051147","regulation of muscle cell differentiation","1/33","171/21066",0.235987293116053,0.288983118518601,0.187700384707477,"ID2",1,0.00584795321637427,3.7331206804891
"GO:1902652","secondary alcohol metabolic process","1/33","171/21066",0.235987293116053,0.288983118518601,0.187700384707477,"NR1H4",1,0.00584795321637427,3.7331206804891
"GO:2001242","regulation of intrinsic apoptotic signaling pathway","1/33","171/21066",0.235987293116053,0.288983118518601,0.187700384707477,"SNAI2",1,0.00584795321637427,3.7331206804891
"GO:0032609","interferon-gamma production","1/33","173/21066",0.238398694160405,0.291550909613054,0.189368216997294,"NR1H4",1,0.00578034682080925,3.68996321597478
"GO:0030856","regulation of epithelial cell differentiation","1/33","174/21066",0.239601625433688,0.292250929969775,0.189822894387908,"RUNX1",1,0.00574712643678161,3.6687565308255
"GO:2001056","positive regulation of cysteine-type endopeptidase activity","1/33","174/21066",0.239601625433688,0.292250929969775,0.189822894387908,"TFAP4",1,0.00574712643678161,3.6687565308255
"GO:0050680","negative regulation of epithelial cell proliferation","1/33","175/21066",0.240802714193055,0.292945034195488,0.190273729131686,"SNAI2",1,0.00571428571428571,3.64779220779221
"GO:0050728","negative regulation of inflammatory response","1/33","175/21066",0.240802714193055,0.292945034195488,0.190273729131686,"NR1H4",1,0.00571428571428571,3.64779220779221
"GO:0050954","sensory perception of mechanical stimulus","1/33","176/21066",0.242001963172597,0.294018112530796,0.190970715230359,"SNAI2",1,0.00568181818181818,3.62706611570248
"GO:0032612","interleukin-1 production","1/33","177/21066",0.243199375102483,0.294700419241832,0.191413887249563,"NR1H4",1,0.00564971751412429,3.60657421674371
"GO:0055088","lipid homeostasis","1/33","177/21066",0.243199375102483,0.294700419241832,0.191413887249563,"NR1H4",1,0.00564971751412429,3.60657421674371
"GO:0018393","internal peptidyl-lysine acetylation","1/33","178/21066",0.244394952708956,0.295762560262666,0.192103769341106,"IRF4",1,0.00561797752808989,3.58631256384065
"GO:0048736","appendage development","1/33","179/21066",0.245588698714347,0.296433233995051,0.192539385505217,"PRRX1",1,0.00558659217877095,3.56627729812087
"GO:0060173","limb development","1/33","179/21066",0.245588698714347,0.296433233995051,0.192539385505217,"PRRX1",1,0.00558659217877095,3.56627729812087
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","1/33","180/21066",0.246780615837075,0.297484565514914,0.193222246607086,"RUNX1",1,0.00555555555555556,3.54646464646465
"GO:0006475","internal protein amino acid acetylation","1/33","182/21066",0.249158974288706,0.299572463249844,0.194578378446501,"IRF4",1,0.00549450549450549,3.50749250749251
"GO:0008217","regulation of blood pressure","1/33","182/21066",0.249158974288706,0.299572463249844,0.194578378446501,"ID2",1,0.00549450549450549,3.50749250749251
"GO:0016125","sterol metabolic process","1/33","183/21066",0.250345421034945,0.300220187968168,0.194999088761474,"NR1H4",1,0.00546448087431694,3.4883258817685
"GO:0030168","platelet activation","1/33","183/21066",0.250345421034945,0.300220187968168,0.194999088761474,"GATA1",1,0.00546448087431694,3.4883258817685
"GO:0045766","positive regulation of angiogenesis","1/33","184/21066",0.251530049733209,0.300862394971206,0.195416215208687,"RUNX1",1,0.00543478260869565,3.46936758893281
"GO:1904018","positive regulation of vasculature development","1/33","184/21066",0.251530049733209,0.300862394971206,0.195416215208687,"RUNX1",1,0.00543478260869565,3.46936758893281
"GO:0051302","regulation of cell division","1/33","185/21066",0.252712863082448,0.301887659893594,0.19608214552789,"TAL1",1,0.00540540540540541,3.45061425061425
"GO:0007565","female pregnancy","1/33","188/21066",0.256250437967387,0.304543789738164,0.197807355623948,"KLF1",1,0.00531914893617021,3.39555125725339
"GO:0018394","peptidyl-lysine acetylation","1/33","188/21066",0.256250437967387,0.304543789738164,0.197807355623948,"IRF4",1,0.00531914893617021,3.39555125725339
"GO:0048639","positive regulation of developmental growth","1/33","188/21066",0.256250437967387,0.304543789738164,0.197807355623948,"GLI1",1,0.00531914893617021,3.39555125725339
"GO:0048839","inner ear development","1/33","188/21066",0.256250437967387,0.304543789738164,0.197807355623948,"PRRX1",1,0.00531914893617021,3.39555125725339
"GO:0015718","monocarboxylic acid transport","1/33","189/21066",0.25742601683256,0.30554919027373,0.19846038362184,"NR1H4",1,0.00529100529100529,3.37758537758538
"GO:2000045","regulation of G1/S transition of mitotic cell cycle","1/33","191/21066",0.259771771501685,0.307939171588315,0.200012724860633,"ID2",1,0.00523560209424084,3.34221799143265
"GO:0007369","gastrulation","1/33","198/21066",0.267925460850002,0.316794518122388,0.205764451673203,"TAL1",1,0.00505050505050505,3.22405876951332
"GO:0010721","negative regulation of cell development","1/33","198/21066",0.267925460850002,0.316794518122388,0.205764451673203,"PAX6",1,0.00505050505050505,3.22405876951332
"GO:0060333","interferon-gamma-mediated signaling pathway","1/33","199/21066",0.26908314054101,0.317353780256382,0.206127703749106,"IRF4",1,0.0050251256281407,3.207857469164
"GO:1901796","regulation of signal transduction by p53 class mediator","1/33","199/21066",0.26908314054101,0.317353780256382,0.206127703749106,"SNAI2",1,0.0050251256281407,3.207857469164
"GO:0050796","regulation of insulin secretion","1/33","200/21066",0.270239044904941,0.318312064328946,0.206750128650607,"NR1H4",1,0.005,3.19181818181818
"GO:0032675","regulation of interleukin-6 production","1/33","202/21066",0.272545538197984,0.320621464352197,0.208250130709654,"NR1H4",1,0.00495049504950495,3.16021602160216
"GO:1901654","response to ketone","1/33","203/21066",0.273696132390827,0.321566938816599,0.208864235511377,"TFAP4",1,0.00492610837438424,3.14464845499328
"GO:0034728","nucleosome organization","1/33","205/21066",0.275992029000108,0.323444514390772,0.210083758850305,"NFE2",1,0.0048780487804878,3.1139689578714
"GO:1905952","regulation of lipid localization","1/33","205/21066",0.275992029000108,0.323444514390772,0.210083758850305,"MYB",1,0.0048780487804878,3.1139689578714
"GO:0032635","interleukin-6 production","1/33","206/21066",0.277137336657603,0.324376655406058,0.21068920330695,"NR1H4",1,0.00485436893203883,3.09885260370697
"GO:0010565","regulation of cellular ketone metabolic process","1/33","208/21066",0.279422683752686,0.326227742869949,0.211891522082111,"NR1H4",1,0.00480769230769231,3.06905594405594
"GO:1901605","alpha-amino acid metabolic process","1/33","208/21066",0.279422683752686,0.326227742869949,0.211891522082111,"NR1H4",1,0.00480769230769231,3.06905594405594
"GO:0060348","bone development","1/33","209/21066",0.280562728408749,0.327146728597371,0.212488421913015,"TAL1",1,0.00478468899521531,3.05437146585472
"GO:0032680","regulation of tumor necrosis factor production","1/33","210/21066",0.281701023943222,0.327649748049394,0.212815143228585,"NR1H4",1,0.00476190476190476,3.03982683982684
"GO:0042594","response to starvation","1/33","210/21066",0.281701023943222,0.327649748049394,0.212815143228585,"KLF10",1,0.00476190476190476,3.03982683982684
"GO:0009749","response to glucose","1/33","212/21066",0.283972378043117,0.329464824087572,0.213994071853848,"NR1H4",1,0.00471698113207547,3.01114922813036
"GO:0032640","tumor necrosis factor production","1/33","212/21066",0.283972378043117,0.329464824087572,0.213994071853848,"NR1H4",1,0.00471698113207547,3.01114922813036
"GO:0010950","positive regulation of endopeptidase activity","1/33","213/21066",0.285105441797053,0.330365930682335,0.214579358826203,"TFAP4",1,0.00469483568075117,2.99701237729407
"GO:0051250","negative regulation of lymphocyte activation","1/33","214/21066",0.286236766806438,0.330849729213925,0.214893595764906,"RUNX1",1,0.00467289719626168,2.98300764655905
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","1/33","214/21066",0.286236766806438,0.330849729213925,0.214893595764906,"NR1H4",1,0.00467289719626168,2.98300764655905
"GO:0008406","gonad development","1/33","215/21066",0.287366355656207,0.331329119021522,0.215204969148141,"GATA1",1,0.00465116279069767,2.96913319238901
"GO:0043523","regulation of neuron apoptotic process","1/33","215/21066",0.287366355656207,0.331329119021522,0.215204969148141,"MYB",1,0.00465116279069767,2.96913319238901
"GO:0044706","multi-multicellular organism process","1/33","216/21066",0.288494210927578,0.332216314943931,0.21578122085724,"KLF1",1,0.00462962962962963,2.95538720538721
"GO:0071706","tumor necrosis factor superfamily cytokine production","1/33","217/21066",0.289620335198052,0.333099318521828,0.216354749553723,"NR1H4",1,0.00460829493087558,2.94176790950984
"GO:0006367","transcription initiation from RNA polymerase II promoter","1/33","218/21066",0.290744731041424,0.333564809004208,0.216657095043896,"NR1H4",1,0.00458715596330275,2.92827356130108
"GO:0009746","response to hexose","1/33","218/21066",0.290744731041424,0.333564809004208,0.216657095043896,"NR1H4",1,0.00458715596330275,2.92827356130108
"GO:0048705","skeletal system morphogenesis","1/33","219/21066",0.291867401027784,0.334438913167807,0.217224843390661,"PRRX1",1,0.0045662100456621,2.91490244914902
"GO:0006338","chromatin remodeling","1/33","220/21066",0.292988347723523,0.334483002881411,0.217253480552055,"MYB",1,0.00454545454545455,2.90165289256198
"GO:0009755","hormone-mediated signaling pathway","1/33","220/21066",0.292988347723523,0.334483002881411,0.217253480552055,"RUNX1",1,0.00454545454545455,2.90165289256198
"GO:0045137","development of primary sexual characteristics","1/33","220/21066",0.292988347723523,0.334483002881411,0.217253480552055,"GATA1",1,0.00454545454545455,2.90165289256198
"GO:0043583","ear development","1/33","221/21066",0.294107573691341,0.335347750076104,0.217815151358124,"PRRX1",1,0.00452488687782805,2.88852324146442
"GO:0006473","protein acetylation","1/33","222/21066",0.295225081490246,0.336208415898597,0.218374171230339,"IRF4",1,0.0045045045045045,2.87551187551188
"GO:0019083","viral transcription","1/33","223/21066",0.296340873675567,0.337065018278835,0.218930551814562,"TFAP4",1,0.00448430493273543,2.86261720342438
"GO:0034284","response to monosaccharide","1/33","224/21066",0.297454952798952,0.337917575054691,0.219484304696853,"NR1H4",1,0.00446428571428571,2.84983766233766
"GO:0033209","tumor necrosis factor-mediated signaling pathway","1/33","228/21066",0.301894189577669,0.342540898088738,0.222487246586906,"NR1H4",1,0.0043859649122807,2.79984051036683
"GO:0010469","regulation of signaling receptor activity","1/33","229/21066",0.302999741537739,0.343375012720641,0.223029020923416,"TAL1",1,0.00436681222707424,2.7876141325923
"GO:0071456","cellular response to hypoxia","1/33","230/21066",0.304103595668817,0.34419189102028,0.223559599913246,"EPAS1",1,0.00434782608695652,2.77549407114625
"GO:0002064","epithelial cell development","1/33","231/21066",0.305205754496947,0.34419189102028,0.223559599913246,"PAX6",1,0.00432900432900433,2.76347894529713
"GO:0030073","insulin secretion","1/33","231/21066",0.305205754496947,0.34419189102028,0.223559599913246,"NR1H4",1,0.00432900432900433,2.76347894529713
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","1/33","231/21066",0.305205754496947,0.34419189102028,0.223559599913246,"TFAP4",1,0.00432900432900433,2.76347894529713
"GO:0010952","positive regulation of peptidase activity","1/33","232/21066",0.30630622054454,0.344594498112608,0.223821101368775,"TFAP4",1,0.00431034482758621,2.75156739811912
"GO:0090276","regulation of peptide hormone secretion","1/33","232/21066",0.30630622054454,0.344594498112608,0.223821101368775,"NR1H4",1,0.00431034482758621,2.75156739811912
"GO:0000302","response to reactive oxygen species","1/33","235/21066",0.309597487173732,0.347874994678848,0.225951850288198,"MYB",1,0.00425531914893617,2.71644100580271
"GO:0036294","cellular response to decreased oxygen levels","1/33","239/21066",0.313962296143515,0.352352358989151,0.228859989032867,"EPAS1",1,0.00418410041841004,2.67097755800685
"GO:0019080","viral gene expression","1/33","242/21066",0.317218330430389,0.355576048741198,0.23095384077666,"TFAP4",1,0.00413223140495868,2.63786626596544
"GO:0003007","heart morphogenesis","1/33","243/21066",0.318300341335873,0.355848436440104,0.231130762100425,"SNAI2",1,0.00411522633744856,2.62701084923307
"GO:0050769","positive regulation of neurogenesis","1/33","243/21066",0.318300341335873,0.355848436440104,0.231130762100425,"MYB",1,0.00411522633744856,2.62701084923307
"GO:0002695","negative regulation of leukocyte activation","1/33","244/21066",0.31938068944786,0.355848436440104,0.231130762100425,"RUNX1",1,0.00409836065573771,2.61624441132638
"GO:0032869","cellular response to insulin stimulus","1/33","244/21066",0.31938068944786,0.355848436440104,0.231130762100425,"NR1H4",1,0.00409836065573771,2.61624441132638
"GO:0072330","monocarboxylic acid biosynthetic process","1/33","244/21066",0.31938068944786,0.355848436440104,0.231130762100425,"NR1H4",1,0.00409836065573771,2.61624441132638
"GO:2001020","regulation of response to DNA damage stimulus","1/33","246/21066",0.321536407190113,0.357820227449262,0.232411480271365,"SNAI2",1,0.0040650406504065,2.5949741315595
"GO:0048762","mesenchymal cell differentiation","1/33","247/21066",0.322611781760849,0.358157031966835,0.232630241622698,"SNAI2",1,0.00404858299595142,2.58446816341553
"GO:0051402","neuron apoptotic process","1/33","247/21066",0.322611781760849,0.358157031966835,0.232630241622698,"MYB",1,0.00404858299595142,2.58446816341553
"GO:0022408","negative regulation of cell-cell adhesion","1/33","248/21066",0.323685503419041,0.358919212523267,0.233125293321193,"RUNX1",1,0.00403225806451613,2.57404692082111
"GO:0016485","protein processing","1/33","249/21066",0.324757574626033,0.359677743940661,0.233617974830021,"RUNX1",1,0.00401606425702811,2.56370938298649
"GO:0009743","response to carbohydrate","1/33","250/21066",0.325827997839625,0.36043264200159,0.234108296400283,"NR1H4",1,0.004,2.55345454545455
